taxon,true_label,reference_predicted_label,reference_predicted_probability,mean_absolute_probability_change_reference_class,probability_sd_reference_class,probability_interval_width_reference_class,classification_switching_rate,prediction_agreement_rate
hCoV-19/USA/OH-USAFSAM-S0659/2021,P.2,P.2,1.0,0.003149997,0.002985099,0.00999999,0.0,1.0
hCoV-19/Haiti/63310105/2021,B.1.621,B.1.621,0.96666664,0.021816649,0.014028127,0.053333342,0.0,1.0
hCoV-19/England/ALDP-DA22A3/2020,B.1.1.7,B.1.1.7,1.0,0.00078333257,0.0016322259,0.0033333302,0.0,1.0
hCoV-19/USA/MN-CDC-IBX615273289183/2021,B.1.429,B.1.429,0.98,0.014683339,0.018934388,0.07008332,0.0,1.0
hCoV-19/England/MILK-1317C84/2021,B.1.1.7,B.1.1.7,0.9866667,0.0050833286,0.006345575,0.020083308,0.0,1.0
hCoV-19/England/CAMC-C470E3/2020,A.23.1,A.23.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-18B0ECE/2021,AY.4,AY.4,0.92333335,0.014466657,0.017164687,0.06674999,0.0,1.0
hCoV-19/India/MH-NCCS-2749001101808/2021,B.1.617.1,B.1.617.1,0.2,0.05155,0.05891702,0.19016665,0.3,0.7
hCoV-19/USA/MA-CDC-LC0061557/2021,B.1.429,B.1.429,0.43333334,0.030016666,0.038159136,0.15358329,0.0,1.0
hCoV-19/Spain/IB-HUSE-00692/2021,B.1.526,B.1.526,1.0,0.0012666654,0.0024621557,0.0067499876,0.0,1.0
hCoV-19/England/ALDP-1CFD7B7/2021,AY.4,AY.4,0.9266667,0.020116668,0.023761308,0.0900833,0.0,1.0
hCoV-19/Canada/ON-PHL-21-14902/2021,B.1.525,B.1.525,0.99666667,0.0034166635,0.0043021594,0.013416648,0.0,1.0
hCoV-19/England/MILK-2DAB4BD/2021,BA.1,BA.1,1.0,0.002099998,0.0026938175,0.0067499876,0.0,1.0
hCoV-19/England/BRBR-272EB1D/2021,AY.4,AY.4,0.99666667,0.006783327,0.006178789,0.023333311,0.0,1.0
hCoV-19/USA/TX-CDC-QDX25806175/2021,P.1,P.1,1.0,0.01104999,0.0060697524,0.020083308,0.0,1.0
hCoV-19/Indonesia/JK-GSILab-691012/2021,B.1.617.2,B.1.617.2,0.85,0.023416687,0.023081254,0.08674997,0.0,1.0
hCoV-19/USA/CA-SDCPHL-62421070/2021,P.1,P.1,0.97,0.027716698,0.013551532,0.050166667,0.0,1.0
hCoV-19/Scotland/QEUH-1E43B69/2021,AY.4,AY.4,0.79333335,0.048649993,0.056409787,0.20024997,0.0,1.0
hCoV-19/England/ALDP-203EF9D/2021,B.1.617.2,B.1.617.2,0.5,0.044733334,0.028655639,0.110249996,0.0,1.0
hCoV-19/Spain/IB-HUSE-02154/2021,B.1.617.2,B.1.617.2,0.44333333,0.055600002,0.0287634,0.11341667,0.0,1.0
hCoV-19/USA/FL-CDC-ASC210002549/2021,B.1.1.7,B.1.1.7,0.82,0.02916667,0.02378506,0.09683329,0.0,1.0
hCoV-19/England/HSLL-1F7BA97/2021,B.1.617.2,B.1.617.2,0.77,0.038166653,0.028600521,0.11358333,0.0,1.0
hCoV-19/England/ALDP-10924C8/2021,B.1.1.7,B.1.1.7,0.9866667,0.0054166615,0.00648157,0.026666641,0.0,1.0
hCoV-19/USA/KY-GD-071321-21062535108/2021,P.1,P.1,0.20666666,0.020833336,0.026015358,0.103333354,0.12,0.88
hCoV-19/Denmark/DCGC-161074/2021,B.1.617.2,B.1.617.2,0.92333335,0.015950004,0.017322045,0.06349999,0.0,1.0
hCoV-19/India/MH-ICMR-NIV-INSACOG-GSEQ-4852/2021,B.1.617.2,B.1.617.2,0.76666665,0.05426666,0.06595924,0.24691665,0.0,1.0
hCoV-19/England/ALDP-1302C13/2021,B.1.1.7,B.1.1.7,1.0,0.0008166659,0.0016831668,0.0066666603,0.0,1.0
hCoV-19/Italy/CAM-AMES_47_40/2021,B.1.525,B.1.525,0.8433333,0.033316676,0.043459915,0.17341661,0.0,1.0
hCoV-19/USA/CA-CZB-25522/2021,B.1.427,B.1.427,0.9066667,0.018483331,0.020382939,0.07674998,0.0,1.0
hCoV-19/England/MILK-2D24B02/2021,BA.1,BA.1,1.0,0.0001999998,0.0007916221,0.0033333302,0.0,1.0
hCoV-19/England/ALDP-20BE144/2021,AY.4,AY.4,0.9633333,0.012066668,0.013596737,0.053333342,0.0,1.0
hCoV-19/Germany/BY-RKI-I-178631/2021,P.1,P.1,0.71,0.031083323,0.03173315,0.12008333,0.0,1.0
hCoV-19/England/ALDP-1F85757/2021,AY.4,AY.4,0.62333333,0.037816666,0.045049354,0.16683334,0.0,1.0
hCoV-19/USA/CA-CDC-QDX26075499/2021,P.1,P.1,1.0,0.01656666,0.023259189,0.07999998,0.0,1.0
hCoV-19/USA/NE-NCOV21-32672/2021,B.1.617.2,B.1.617.2,0.8333333,0.02001667,0.024744919,0.093583286,0.0,1.0
hCoV-19/USA/NY-NYULH2561/2021,B.1.621,B.1.621,0.29666665,0.025449997,0.030717237,0.12008332,0.065,0.935
hCoV-19/England/MILK-12B46E6/2021,B.1.1.7,B.1.1.7,0.99333334,0.004233329,0.0031446572,0.00999999,0.0,1.0
hCoV-19/England/MILK-20A7E29/2021,AY.4,AY.4,0.81333333,0.029633332,0.024443498,0.089999974,0.0,1.0
hCoV-19/Turkey/HSGM-D4478/2021,B.1.617.2,B.1.617.2,1.0,3.33333e-05,0.00033166222,0.0,0.0,1.0
hCoV-19/Scotland/QEUH-1C5843B/2021,AY.4,AY.4,1.0,0.00051666616,0.0016019937,0.0034166574,0.0,1.0
hCoV-19/Scotland/QEUH-12E70DD/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/QEUH-1BC2C71/2021,AY.4,AY.4,0.78333336,0.05079997,0.026034081,0.093333304,0.0,1.0
hCoV-19/Singapore/547/2021,P.3,P.2,0.12666667,0.026916666,0.020476485,0.08008332,0.875,0.125
hCoV-19/USA/MN-CDC-STM-000738650/2021,B.1.617.2,B.1.617.2,0.80333334,0.02046666,0.024997419,0.09675002,0.0,1.0
hCoV-19/Ecuador/NIC-INSPI-317732/2021,B.1.526,B.1.526,0.83,0.023599988,0.023166927,0.08675003,0.0,1.0
hCoV-19/Ecuador/NIC-INSPI-0421-2824/2021,B.1.526,B.1.526,0.97,0.008900024,0.011449951,0.043500006,0.0,1.0
hCoV-19/Denmark/DCGC-132432/2021,B.1.617.2,B.1.617.2,0.97,0.009966665,0.009364477,0.03666669,0.0,1.0
hCoV-19/USA/MN-UMGC-3256/2021,B.1.429,B.1.429,0.7866667,0.056183357,0.025729572,0.09674996,0.0,1.0
hCoV-19/Netherlands/LI-RIVM-17786/2021,B.1.1.7,B.1.1.7,0.99666667,0.0025666642,0.0034441545,0.013333321,0.0,1.0
hCoV-19/Germany/HH-HPI-p4722/2021,B.1.1.7,B.1.1.7,0.94,0.013666659,0.011939474,0.04333335,0.0,1.0
hCoV-19/USA/WI-WSLH-214455/2021,B.1.429,B.1.429,0.9866667,0.006599997,0.0077203917,0.03333336,0.0,1.0
hCoV-19/Japan/IC-1453/2021,P.1,P.1,0.9866667,0.00686666,0.004989317,0.016749978,0.0,1.0
hCoV-19/USA/IN-INSPHL-02505/2021,P.1,P.1,0.66333336,0.027400002,0.033187665,0.12349999,0.0,1.0
hCoV-19/Denmark/DCGC-183469/2021,B.1.617.2,B.1.617.2,0.78333336,0.029416647,0.022436319,0.0834167,0.0,1.0
hCoV-19/Colombia/CO-UV-20027138/2021,B.1.621,B.1.621,0.94666666,0.009583326,0.012208812,0.04674995,0.0,1.0
hCoV-19/SouthAfrica/KRISP-K016844/2021,B.1.351,B.1.351,0.15666667,0.031883333,0.026062824,0.10349998,0.045,0.955
hCoV-19/England/SGUH-12250/2021,B.1.1.7,B.1.1.7,0.98,0.00898334,0.009361738,0.03333336,0.0,1.0
hCoV-19/Scotland/QEUH-1D4CA37/2021,AY.4,AY.4,0.98333335,0.00696666,0.006227175,0.023333311,0.0,1.0
hCoV-19/India/AP-CCMB-BL373/2021,B.1.617.1,B.1.617.1,0.5966667,0.045316678,0.055080324,0.20666668,0.0,1.0
hCoV-19/France/PAC-IHU-5403_Illu2/2021,B.1.525,B.1.525,0.9633333,0.03384999,0.04098208,0.14358336,0.0,1.0
hCoV-19/USA/CA-SC-253318/2021,B.1.617.2,B.1.617.2,0.46666667,0.05958333,0.03590487,0.13691661,0.0,1.0
hCoV-19/India/BR-1727400000036/2021,B.1.617.1,B.1.617.1,1.0,0.004233329,0.0037816775,0.013333321,0.0,1.0
hCoV-19/England/ALDP-203C4AF/2021,AY.4,AY.4,0.92,0.018216671,0.02098396,0.07683331,0.0,1.0
hCoV-19/England/MILK-2CBC2CF/2021,BA.1,BA.1,1.0,0.00021666646,0.0010042954,0.0033333302,0.0,1.0
hCoV-19/USA/CA-CDC-ASC210064428/2021,B.1.429,B.1.429,0.94,0.018883321,0.01583027,0.06341666,0.0,1.0
hCoV-19/Germany/HH-RKI-I-215280/2021,B.1.617.2,B.1.617.2,0.62333333,0.024266662,0.030817311,0.11675,0.0,1.0
hCoV-19/India/MH-IGIB-NIV-INSACOG-GSEQ-1499/2021,B.1.617.1,B.1.617.1,0.62666667,0.16424999,0.19008198,0.5236666,0.005,0.995
hCoV-19/India/MH-ICMR-NIV-INSAGOG-GSEQ-2165/2021,B.1.617.1,B.1.617.1,0.99,0.010299995,0.007924577,0.026750028,0.0,1.0
hCoV-19/Scotland/QEUH-1F88E6E/2021,AY.4,AY.4,0.91,0.016949989,0.015888277,0.060166657,0.0,1.0
hCoV-19/USA/NY-CDC-FG-119106/2021,B.1.617.2,B.1.617.2,0.76,0.024149999,0.027089149,0.10341662,0.0,1.0
hCoV-19/Ecuador/NIC-INSPI-322005/2021,B.1.526,B.1.526,0.83,0.03538332,0.027459621,0.10341668,0.0,1.0
hCoV-19/Denmark/DCGC-152839/2021,B.1.617.2,B.1.617.2,0.79333335,0.02049999,0.023254028,0.08675003,0.0,1.0
hCoV-19/Germany/HH-RKI-I-039737/2021,B.1.1.7,B.1.1.7,0.93333334,0.02208332,0.014630552,0.056666672,0.0,1.0
hCoV-19/India/DL-NCDC-1909251/2021,B.1.617.1,B.1.617.1,0.49333334,0.0308,0.037284195,0.13724998,0.0,1.0
hCoV-19/France/PAC-IHU-8663_Illu1/2021,B.1.525,B.1.525,0.99,0.006466663,0.009176721,0.03341669,0.0,1.0
hCoV-19/Ecuador/USFQ-1533/2021,B.1.526,B.1.621,0.2,0.038116667,0.03916699,0.13683334,0.505,0.495
hCoV-19/Spain/CL-COV07393/2021,C.37,C.37,0.98,0.033516683,0.031164613,0.11008334,0.0,1.0
hCoV-19/Slovenia/5C-025618-KP/2021,B.1.526,B.1.351,0.21,0.020900002,0.024236312,0.09016664,0.065,0.935
hCoV-19/Netherlands/GE-RIVM-16624/2021,B.1.1.7,B.1.1.7,0.99666667,0.0028999972,0.0039071124,0.013333321,0.0,1.0
hCoV-19/USA/MN-1579/2021,B.1.429,B.1.429,0.9433333,0.017066656,0.019744447,0.07008332,0.0,1.0
hCoV-19/England/MILK-1C57126/2021,AY.4,AY.4,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/PLYM-1F87B77/2021,AY.4,AY.4,0.7366667,0.03711667,0.039731704,0.15341663,0.0,1.0
hCoV-19/England/MILK-2DA1174/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/ALDP-1319727/2021,B.1.1.7,B.1.1.7,0.8833333,0.021683324,0.020787114,0.07675004,0.0,1.0
hCoV-19/England/MILK-11CA4A8/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Belgium/rega-3620/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/WSFT-25D047B/2021,B.1.1.7,B.1.1.7,0.60333335,0.039199986,0.031585865,0.12341666,0.0,1.0
hCoV-19/England/ALDP-1E61F5A/2021,AY.4,B.1.617.2,0.48666668,0.040066652,0.03155165,0.123333305,0.07,0.9299999999999999
hCoV-19/Scotland/QEUH-1E4739A/2021,AY.4,AY.4,0.6766667,0.02811666,0.030794006,0.11683333,0.0,1.0
hCoV-19/USA/TN-CDC-ASC210019545/2021,C.37,C.37,0.9533333,0.011966664,0.015391196,0.06008333,0.0,1.0
hCoV-19/England/MILK-1C5CDA5/2021,AY.4,AY.4,0.94,0.014133325,0.017002739,0.06333333,0.0,1.0
hCoV-19/England/ALDP-125DA10/2021,B.1.1.7,B.1.1.7,1.0,0.0001666665,0.00079930446,0.0033333302,0.0,1.0
hCoV-19/Denmark/DCGC-128818/2021,B.1.617.2,B.1.617.2,0.96666664,0.014266677,0.017515682,0.06999999,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-7752/2021,B.1.617.2,B.1.617.2,0.93666667,0.014933322,0.017297518,0.06349999,0.0,1.0
hCoV-19/USA/WA-UW-21042048490/2021,B.1.525,B.1.525,0.7033333,0.05291666,0.054356784,0.20691663,0.0,1.0
hCoV-19/England/ALDP-1E47AA4/2021,AY.4,AY.4,0.9633333,0.024883313,0.016141027,0.06008333,0.0,1.0
hCoV-19/England/MILK-12B4C8A/2021,B.1.1.7,B.1.1.7,0.98333335,0.006149994,0.0061551877,0.023416638,0.0,1.0
hCoV-19/Scotland/QEUH-1E39D8E/2021,AY.4,AY.4,0.93,0.0131166605,0.015557407,0.060000002,0.0,1.0
hCoV-19/England/NEWC-1EE6597/2021,AY.4,AY.4,0.96666664,0.0119000245,0.013600501,0.050000012,0.0,1.0
hCoV-19/France/NOR-76290021/2021,B.1.525,B.1.525,0.6433333,0.0353,0.043562014,0.16675001,0.0,1.0
hCoV-19/USA/IA-SHL-1844275/2021,B.1.617.2,AY.4,0.56,0.03363333,0.042010568,0.16674998,0.06,0.94
hCoV-19/USA/OH-3022/2021,B.1.617.2,B.1.617.2,0.8466667,0.016683342,0.02095625,0.07683331,0.0,1.0
hCoV-19/England/NEWC-1EDA314/2021,B.1.617.2,B.1.617.2,0.58666664,0.028100016,0.029106606,0.10683334,0.0,1.0
hCoV-19/England/MILK-1D071BB/2021,AY.4,AY.4,0.77,0.02519999,0.027622676,0.11008334,0.0,1.0
hCoV-19/England/LOND-128D394/2020,B.1.1.7,B.1.1.7,0.93333334,0.023366654,0.011745641,0.04341668,0.0,1.0
hCoV-19/England/PLYM-18B0778/2021,B.1.617.2,B.1.617.2,0.9533333,0.018383324,0.020917766,0.08000004,0.0,1.0
hCoV-19/USA/MN-CDC-IBX874899636442/2021,P.2,P.2,0.7966667,0.043166682,0.022869773,0.09333336,0.0,1.0
hCoV-19/NorthernIreland/NIRE-00027c/2021,B.1.1.7,B.1.1.7,0.9266667,0.028600011,0.019182635,0.07341665,0.0,1.0
hCoV-19/Norway/14009/2021,B.1.1.7,B.1.1.7,0.98,0.007816668,0.010096416,0.036833346,0.0,1.0
hCoV-19/England/PLYM-18D7F73/2021,AY.4,B.1.617.2,0.20333333,0.04705,0.056061666,0.20008332,0.355,0.645
hCoV-19/Brazil/SP-1017/2021,P.2,P.2,0.78333336,0.028400002,0.034667484,0.14008331,0.0,1.0
hCoV-19/India/WB-1931501019409/2021,B.1.617.1,B.1.617.1,0.36,0.04795001,0.03953471,0.16008334,0.0,1.0
hCoV-19/Denmark/DCGC-139333/2021,B.1.617.2,B.1.617.2,0.9266667,0.027899982,0.014482749,0.05675,0.0,1.0
hCoV-19/USA/ME-HETL-J1937/2021,P.2,P.2,1.0,0.00089999917,0.0021784275,0.0066666603,0.0,1.0
hCoV-19/Denmark/DCGC-27217/2020,P.2,P.2,0.99666667,0.0115833245,0.009242997,0.03333336,0.0,1.0
hCoV-19/England/PLYM-1CFFC2F/2021,AY.4,AY.4,0.8466667,0.03035002,0.0301358,0.11341667,0.0,1.0
hCoV-19/Wales/ALDP-10907A3/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/CA-CDPH-2000049505/2021,B.1.621,B.1.621,0.99666667,0.0087999925,0.007992979,0.029999971,0.0,1.0
hCoV-19/England/ALDP-DA5B1E/2020,B.1.1.7,B.1.1.7,0.95,0.01205,0.013149137,0.05008334,0.0,1.0
hCoV-19/Mexico/HID-INMEGEN-18-85/2021,B.1.621,B.1.621,0.5366667,0.055233356,0.04336633,0.17016664,0.0,1.0
hCoV-19/Australia/NSW-RPAH-2069/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/FL-BPHL-5263/2021,B.1.526,B.1.525,0.16333333,0.03726666,0.020486418,0.086749986,0.83,0.17000000000000004
hCoV-19/England/PLYM-1E470FD/2021,AY.4,AY.4,0.94,0.01229999,0.015013872,0.060000002,0.0,1.0
hCoV-19/England/QEUH-1066DFF/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Reunion/HCL021099135501/2021,B.1.351,B.1.351,0.99,0.0058499957,0.007844864,0.030083299,0.0,1.0
hCoV-19/England/CAMC-115E99B/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/CAMC-1217784/2021,B.1.1.7,B.1.1.7,1.0,0.00056666613,0.0012957182,0.0033333302,0.0,1.0
hCoV-19/Norway/OUS-03068/2021,B.1.1.7,B.1.1.7,0.99666667,0.0024166643,0.0015915561,0.0033333302,0.0,1.0
hCoV-19/Scotland/QEUH-2C7F3F2/2021,BA.1,BA.1,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/England/OXON-F42DDF/2020,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Chile/RM-0263-04916370/2021,C.37,C.37,0.72333336,0.040533356,0.03191266,0.116666675,0.0,1.0
hCoV-19/England/NEWC-20CB93D/2021,AY.4,AY.4,0.88666666,0.016716661,0.020836126,0.08333337,0.0,1.0
hCoV-19/Germany/NW-RKI-I-192381/2021,B.1.617.2,B.1.617.2,0.7866667,0.03943331,0.024171123,0.08349997,0.0,1.0
hCoV-19/England/ALDP-C59A4A/2020,B.1.1.7,B.1.1.7,1.0,3.33333e-05,0.0003316622,0.0,0.0,1.0
hCoV-19/Belgium/AZDelta-03772-2131R/2021,B.1.617.2,B.1.617.2,0.40333334,0.039999995,0.037021015,0.15341666,0.075,0.925
hCoV-19/Italy/ABR-IZSGC-297911/2021,B.1.617.2,B.1.617.2,0.75666666,0.021383327,0.025949258,0.09341669,0.0,1.0
hCoV-19/Colombia/BOL-INS-VG-2028/2021,B.1.621,B.1.621,0.99666667,0.0026833308,0.0014482734,0.0033333302,0.0,1.0
hCoV-19/Germany/NI-RKI-I-176725/2021,B.1.351,B.1.351,0.7133333,0.060716648,0.04772833,0.17358333,0.0,1.0
hCoV-19/Denmark/DCGC-168857/2021,B.1.617.2,B.1.617.2,0.82666665,0.018566662,0.023468085,0.0900833,0.0,1.0
hCoV-19/USA/GA-CDC-ASC210109159/2021,P.1,P.1,0.98,0.0064499974,0.007986083,0.03333336,0.0,1.0
hCoV-19/France/NOR-76418838/2021,B.1.525,B.1.525,0.35,0.04258333,0.039471053,0.16000001,0.005,0.995
hCoV-19/USA/MI-CDC-ASC210032226/2021,B.1.429,B.1.429,0.88,0.027033329,0.033423144,0.12349999,0.0,1.0
hCoV-19/Colombia/VAC-COV_24759/2021,B.1.621,B.1.621,0.95666665,0.020599984,0.01580913,0.06008333,0.0,1.0
hCoV-19/England/MILK-16713BD/2021,B.1.617.2,AY.4,0.58666664,0.045416664,0.053812742,0.20683333,0.05,0.95
hCoV-19/India/MH-IGIB-NIV-INSACOG-GSEQ-2134/2021,B.1.617.1,B.1.617.1,0.58,0.058033325,0.043573834,0.17016667,0.0,1.0
hCoV-19/USA/CA-SC-211401/2021,B.1.427,B.1.427,0.36666667,0.04878334,0.033069286,0.12674999,0.09,0.91
hCoV-19/England/ALDP-1977C04/2021,AY.4,AY.4,0.9766667,0.0068499995,0.008276056,0.030000031,0.0,1.0
hCoV-19/Belgium/UZA-UA-CV2167151162/2021,B.1.617.2,B.1.617.2,0.9033333,0.035700012,0.04303229,0.16008335,0.0,1.0
hCoV-19/England/ALDP-1DECB54/2021,AY.4,AY.4,0.99333334,0.004916662,0.0056908983,0.020083308,0.0,1.0
hCoV-19/England/PLYM-1658AA8/2021,AY.4,AY.4,1.0,0.0025499975,0.0030180446,0.00999999,0.0,1.0
hCoV-19/India/WB-1931300254286/2021,B.1.617.1,B.1.617.1,0.99,0.006199996,0.0073139123,0.030000031,0.0,1.0
hCoV-19/England/ALDP-115C696/2021,B.1.1.7,B.1.1.7,0.99666667,0.0022999977,0.0025508145,0.0066666603,0.0,1.0
hCoV-19/USA/GA-CDC-STM-000030580/2021,B.1.1.7,B.1.1.7,1.0,0.00038333295,0.0011144246,0.0033333302,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-10812/2021,B.1.617.2,B.1.617.2,0.99666667,0.0046999957,0.0054261656,0.01666665,0.0,1.0
hCoV-19/Scotland/QEUH-1399A17/2021,B.1.1.7,B.1.1.7,1.0,3.33333e-05,0.0003316622,0.0,0.0,1.0
hCoV-19/Switzerland/BE-UHB-40389732301/2021,B.1.1.7,B.1.1.7,0.48333332,0.1345,0.1590786,0.57449996,0.005,0.995
hCoV-19/Brazil/AM-FIOCRUZ-20842776IBS/2020,P.2,P.2,0.86,0.06708335,0.06516128,0.20708328,0.0,1.0
hCoV-19/England/QEUH-1673F20/2021,AY.4,AY.4,0.76666665,0.031166673,0.033894017,0.13341665,0.0,1.0
hCoV-19/England/NEWC-1F0DEDA/2021,AY.4,AY.4,0.9166667,0.032433353,0.021255065,0.08333337,0.0,1.0
hCoV-19/England/PLYM-1F8CC42/2021,AY.4,AY.4,0.97333336,0.007366668,0.008881885,0.03666669,0.0,1.0
hCoV-19/SouthAfrica/NICD-N6913/2021,B.1.351,B.1.351,0.46333334,0.048216667,0.056396354,0.21341664,0.0,1.0
hCoV-19/England/ALDP-FB5706/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/CA-CDPH-2000005320/2020,B.1.427,B.1.427,0.98333335,0.007149999,0.0086954525,0.030083358,0.0,1.0
hCoV-19/India/WB-1931501061530/2021,B.1.617.1,B.1.617.1,0.9766667,0.009400014,0.010797697,0.04333335,0.0,1.0
hCoV-19/England/ALDP-12AB442/2021,B.1.1.7,B.1.1.7,1.0,0.00083333254,0.0016244642,0.0034166574,0.0,1.0
hCoV-19/England/ALDP-2035118/2021,AY.4,AY.4,0.6933333,0.025066666,0.028652925,0.113333344,0.0,1.0
hCoV-19/Chile/RM-79472/2021,C.37,C.37,0.61333334,0.03193333,0.040633034,0.16675001,0.0,1.0
hCoV-19/England/MILK-2040824/2021,AY.4,AY.4,0.82,0.029366666,0.024847873,0.09016663,0.0,1.0
hCoV-19/Spain/PV-HUD-66043971/2021,B.1.621,B.1.621,0.99666667,0.0022833312,0.002507265,0.0067499876,0.0,1.0
hCoV-19/England/BRBR-1EF9230/2021,AY.4,AY.4,0.9866667,0.006416663,0.0075944234,0.026750028,0.0,1.0
hCoV-19/England/QEUH-1A0B2D5/2021,AY.4,AY.4,1.0,6.66666e-05,0.00046666616,0.0,0.0,1.0
hCoV-19/Italy/VEN-IZSVe-21RS8005-16_VR/2021,B.1.617.2,B.1.617.2,0.87,0.02395,0.022647291,0.08666664,0.0,1.0
hCoV-19/Germany/NW-RKI-I-030520/2021,B.1.1.7,B.1.1.7,0.89,0.014466662,0.018326635,0.07008332,0.0,1.0
hCoV-19/Botswana/R16B23_BHP_AAB45580/2021,B.1.351,B.1.351,0.75666666,0.075449996,0.081751026,0.28024995,0.0,1.0
hCoV-19/England/QEUH-1A14260/2021,AY.4.2,AY.4.2,1.0,0.010249997,0.017185062,0.053333342,0.0,1.0
hCoV-19/USA/CA-CDC-ASC210038347/2021,B.1.427,B.1.427,0.41666666,0.030333338,0.03398294,0.13,0.005,0.995
hCoV-19/Denmark/DCGC-127097/2021,B.1.617.2,B.1.617.2,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/PA-CDC-QDX25434177/2021,B.1.526,B.1.526,0.59,0.030133339,0.036903236,0.13691664,0.0,1.0
hCoV-19/England/ALDP-167C947/2021,AY.4,AY.4,0.74333334,0.033333324,0.030611254,0.11675,0.0,1.0
hCoV-19/USA/ME-HETL-J4010/2021,B.1.621,B.1.621,1.0,0.0029999972,0.0035745983,0.010083318,0.0,1.0
hCoV-19/England/PLYM-1648276/2021,B.1.617.2,B.1.617.2,0.97,0.011433329,0.009973079,0.03341669,0.0,1.0
hCoV-19/England/ALDP-1EFB66F/2021,B.1.617.2,B.1.617.2,0.53,0.07173333,0.08497909,0.32008332,0.31,0.69
hCoV-19/Ireland/G-NVRL-ec86IRL22533/2021,B.1.1.7,B.1.1.7,0.37666667,0.0323,0.035714984,0.13666669,0.0,1.0
hCoV-19/England/CAMC-11D48CD/2021,B.1.1.7,B.1.1.7,1.0,0.00089999917,0.0017860554,0.0066666603,0.0,1.0
hCoV-19/Brazil/TO-FIOCRUZ-30324/2021,P.1,P.1,0.96,0.023383312,0.01729314,0.06008327,0.0,1.0
hCoV-19/USA/IL-C21WGS1507/2021,B.1.351,B.1.351,0.97,0.008316682,0.010268507,0.04000002,0.0,1.0
hCoV-19/England/OXON-F46931/2020,B.1.1.7,B.1.1.7,1.0,0.001999998,0.002981421,0.00999999,0.0,1.0
hCoV-19/USA/NY-PRL-0510_00F19/2021,B.1.526,B.1.526,0.85,0.023666682,0.024464738,0.093333304,0.0,1.0
hCoV-19/England/MILK-167C3A3/2021,AY.4,AY.4,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/FL-BPHL-5113/2021,C.37,C.37,0.87,0.031300005,0.02449651,0.0900833,0.0,1.0
hCoV-19/USA/CA-SEARCH-45581/2021,B.1.621,B.1.621,0.97,0.014283368,0.011952585,0.04341668,0.0,1.0
hCoV-19/England/ALDP-1B00DFC/2021,AY.4,AY.4,0.8566667,0.03283332,0.023354158,0.08683336,0.0,1.0
hCoV-19/England/CAMC-11E4B85/2021,B.1.1.7,B.1.1.7,1.0,6.66666e-05,0.00046666618,0.0,0.0,1.0
hCoV-19/Denmark/DCGC-173641/2021,B.1.617.2,B.1.617.2,0.8933333,0.022949986,0.0216487,0.0834167,0.0,1.0
hCoV-19/BritishVirginIslands/76842/2021,B.1.621,B.1.621,0.9533333,0.08046665,0.105368644,0.37058336,0.0,1.0
hCoV-19/Sweden/01_SE100_21CS505749/2021,B.1.617.2,B.1.617.2,0.86,0.022916669,0.028161986,0.10674995,0.0,1.0
hCoV-19/Scotland/QEUH-1C61CBF/2021,B.1.617.2,B.1.617.2,0.98,0.021150026,0.011671134,0.04341668,0.0,1.0
hCoV-19/USA/UT-UPHL-210707459626/2021,P.1,P.1,0.9866667,0.008766664,0.008717228,0.03341669,0.0,1.0
hCoV-19/England/ALDP-167C9A1/2021,B.1.1.7,B.1.1.7,0.99666667,0.004683329,0.005157487,0.016749978,0.0,1.0
hCoV-19/England/QEUH-1C6098C/2021,AY.4,AY.4,0.70666665,0.029966664,0.036012404,0.13666666,0.0,1.0
hCoV-19/England/OXON-F5F355/2021,B.1.1.7,B.1.1.7,0.96666664,0.007550027,0.008720856,0.030000031,0.0,1.0
hCoV-19/England/ALDP-1F7B341/2021,AY.4,AY.4,0.91,0.02424998,0.015618491,0.06333333,0.0,1.0
hCoV-19/England/NEWC-1ED4CB5/2021,AY.4,AY.4,0.8333333,0.021849995,0.025831027,0.100000024,0.0,1.0
