taxon,true_label,reference_predicted_label,reference_predicted_probability,mean_absolute_probability_change_reference_class,probability_sd_reference_class,probability_interval_width_reference_class,classification_switching_rate,prediction_agreement_rate
hCoV-19/England/PLYM-167E5E7/2021,B.1.617.2,AY.4,0.6333333,0.047066666,0.05632938,0.23016667,0.02,0.98
hCoV-19/France/OCC-CHU-TLS-2119812150/2021,B.1.351,B.1.351,0.58666664,0.059716668,0.07496439,0.29016668,0.0,1.0
hCoV-19/England/ALDP-1FA3331/2021,AY.4,AY.4,0.28,0.031616665,0.038460486,0.14008334,0.0,1.0
hCoV-19/England/NEWC-20C942F/2021,AY.4,AY.4,0.56333333,0.053033333,0.059408158,0.22358331,0.0,1.0
hCoV-19/England/ALDP-198B6E1/2021,AY.4,AY.4,0.79,0.02705,0.034295607,0.13341671,0.0,1.0
hCoV-19/England/MILK-130854F/2021,B.1.1.7,B.1.1.7,0.9266667,0.025316665,0.02977336,0.11008328,0.0,1.0
hCoV-19/Canada/BC-BCCDC-55868/2021,B.1.617.1,B.1.617.1,0.76,0.08146665,0.08489995,0.3205833,0.01,0.99
hCoV-19/England/QEUH-18CEF33/2021,AY.4,AY.4,0.57,0.061783332,0.07851934,0.297,0.04,0.96
hCoV-19/England/ALDP-1D3467A/2021,AY.4,AY.4,0.86333334,0.03068333,0.033992775,0.12341666,0.0,1.0
hCoV-19/USA/MO-CDC-QDX24840157/2021,B.1.526,B.1.526,0.99,0.010266662,0.0097200265,0.03341669,0.0,1.0
hCoV-19/England/QEUH-F906AA/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Mexico/CAM-LANGEBIO_IMSS_1601/2021,P.1,P.1,0.73,0.059750006,0.06154532,0.25341666,0.0,1.0
hCoV-19/England/MILK-10C9E33/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/USA/WA-Altius-ALTCOV-LGBY35J5QV2UQTF7/2021,B.1.429,B.1.429,0.85333335,0.04515001,0.04818822,0.19016665,0.0,1.0
hCoV-19/England/NEWC-201B95C/2021,AY.4,AY.4,0.72,0.03291666,0.039644666,0.15341663,0.0,1.0
hCoV-19/USA/MD-CDC-ASC210061126/2021,B.1.526,B.1.526,0.51,0.09259998,0.06693028,0.27383333,0.01,0.99
hCoV-19/India/KA-NIMH-SEQ-2010/2021,B.1.617.1,B.1.621,0.3,0.07023334,0.068785585,0.26333332,0.435,0.565
hCoV-19/England/MILK-1A0FC88/2021,AY.4,AY.4,0.75,0.05001666,0.06181844,0.23050004,0.0,1.0
hCoV-19/Denmark/DCGC-126685/2021,B.1.617.2,B.1.617.2,0.81,0.029699998,0.038003784,0.15349996,0.0,1.0
hCoV-19/USA/OR-CDC-LC0085870/2021,P.1,P.1,0.33,0.05281666,0.06305139,0.24691667,0.0,1.0
hCoV-19/Brazil/RJ-LVM29853/2020,P.2,P.2,0.15333334,0.0433,0.041136034,0.13724999,0.855,0.14500000000000002
hCoV-19/India/WB-1931300262574/2021,B.1.617.1,B.1.617.1,0.53,0.06126666,0.06847939,0.26025,0.0,1.0
hCoV-19/Denmark/DCGC-175858/2021,B.1.617.2,B.1.617.2,0.45666668,0.037899997,0.04679501,0.18024999,0.56,0.43999999999999995
hCoV-19/Finland/THL-202108835/2021,B.1.1.7,B.1.1.7,0.81,0.04125,0.049915235,0.18675,0.0,1.0
hCoV-19/England/LOND-12F3690/2020,B.1.1.7,B.1.427,0.14,0.0559,0.04378427,0.14666666,0.915,0.08499999999999996
hCoV-19/England/NEWC-1E437FC/2021,AY.4,AY.4,0.47333333,0.03821666,0.048116107,0.18024999,0.005,0.995
hCoV-19/England/ALDP-203EDB1/2021,AY.4,AY.4,0.86,0.027016671,0.03284032,0.12675005,0.0,1.0
hCoV-19/Switzerland/ZH-UZH-IMV-3ba4ca35/2021,C.37,B.1.429,0.35666665,0.031100001,0.040352944,0.15691665,0.03,0.97
hCoV-19/England/MILK-165B085/2021,B.1.617.2,B.1.617.2,0.99,0.00798333,0.010804821,0.03666669,0.0,1.0
hCoV-19/Wales/PHWC-4C8871/2021,B.1.1.7,B.1.1.7,0.92,0.024133317,0.020417824,0.07683337,0.0,1.0
hCoV-19/England/PHEC-2FD63F/2021,B.1.1.7,B.1.1.7,0.39333335,0.03316667,0.040255725,0.15016666,0.0,1.0
hCoV-19/England/NEWC-1D9FB05/2021,AY.4,AY.4,0.5733333,0.098683335,0.11588649,0.38374996,0.27,0.73
hCoV-19/England/NORW-3036D3E/2021,AY.4,B.1.617.2,0.66333336,0.06699998,0.048883203,0.18675,0.0,1.0
hCoV-19/England/TFCI-26FD741/2020,B.1.1.7,B.1.1.7,0.46333334,0.089949995,0.110835,0.41741663,0.025,0.975
hCoV-19/USA/VA-DCLS-4826/2021,B.1.429,B.1.621,0.49,0.051483337,0.058627617,0.22699997,0.15,0.85
hCoV-19/Chile/MA-77140/2021,C.37,C.37,0.8333333,0.08103333,0.093554445,0.3506667,0.0,1.0
hCoV-19/England/CAMC-133D8C0/2021,B.1.1.7,B.1.1.7,1.0,0.0001333332,0.0006531967,0.0033333302,0.0,1.0
hCoV-19/Sweden/LP000423391/2021,B.1.617.2,B.1.617.2,0.9033333,0.035166655,0.03239813,0.12016666,0.0,1.0
hCoV-19/USA/NE-NCOV21-21545/2021,B.1.429,B.1.429,0.38666666,0.05714999,0.054999936,0.19708332,0.05,0.95
hCoV-19/USA/PR-CDC-S450/2021,B.1.621,B.1.526,0.38,0.039083336,0.044883404,0.17366669,0.0,1.0
hCoV-19/Brazil/SP-L111-CD4079/2020,P.2,B.1.621,0.24666667,0.05495,0.06615477,0.26341665,0.54,0.45999999999999996
hCoV-19/USA/FL-CDC-STM-000073957/2021,B.1.526,B.1.526,0.92333335,0.036583345,0.032310884,0.12349999,0.0,1.0
hCoV-19/Scotland/QEUH-12E89A4/2021,B.1.1.7,B.1.1.7,1.0,1.666665e-05,0.00023511203,0.0,0.0,1.0
hCoV-19/England/MILK-1E4110F/2021,AY.4,AY.4,0.6533333,0.042566676,0.051278714,0.19691664,0.0,1.0
hCoV-19/Spain/PV-HUD-97519454/2021,P.2,P.2,0.75,0.037533328,0.045813523,0.17708325,0.0,1.0
hCoV-19/England/ALDP-2DCCAF0/2021,BA.1,BA.1,1.0,0.00036666633,0.0012819244,0.0033333302,0.0,1.0
hCoV-19/USA/WA-CDC-UW21092686900/2021,B.1.617.2,B.1.617.2,0.41,0.054566666,0.06558014,0.23383334,0.01,0.99
hCoV-19/Spain/CL-COV08076/2021,B.1.621,B.1.617.1,0.23,0.04085,0.04350854,0.1835,0.42,0.5800000000000001
hCoV-19/USA/IN-CDC-STM-000068682/2021,B.1.617.1,B.1.617.1,0.68666667,0.0747,0.08181619,0.31349996,0.0,1.0
hCoV-19/England/QEUH-1A3A176/2021,AY.4,AY.4,0.67,0.06793332,0.07245319,0.2700833,0.0,1.0
hCoV-19/Germany/NI-RKI-I-158141/2021,B.1.525,B.1.525,0.93666667,0.022116655,0.02941106,0.11675,0.0,1.0
hCoV-19/England/MILK-1DAED49/2021,B.1.617.2,AY.4,0.47666666,0.057116672,0.06082644,0.26008335,0.005,0.995
hCoV-19/England/QEUH-13A8BE5/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/NEWC-1E46832/2021,AY.4,B.1.617.2,0.54,0.066399984,0.056251533,0.21358329,0.0,1.0
hCoV-19/England/MILK-12A5DE3/2021,B.1.1.7,B.1.1.7,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/France/IDF-HMN-21022230464/2021,B.1.1.7,B.1.1.7,0.72333336,0.03425001,0.043348204,0.17000002,0.0,1.0
hCoV-19/England/PLYM-18D8DD2/2021,B.1.617.2,B.1.617.2,0.89,0.05913334,0.07719726,0.29416668,0.0,1.0
hCoV-19/Denmark/DCGC-126114/2021,AY.4,B.1.617.2,0.31666666,0.0466,0.05783608,0.22375001,0.36,0.64
hCoV-19/England/MILK-1C5DF26/2021,AY.4,AY.4,0.61333334,0.045416664,0.0558982,0.20699996,0.0,1.0
hCoV-19/Portugal/PT4100/2021,B.1.1.7,B.1.1.7,0.99666667,0.0109666595,0.008706064,0.03333336,0.0,1.0
hCoV-19/USA/NY-PRL-0512_00B18/2021,B.1.525,B.1.525,0.77,0.08821665,0.089519665,0.34391662,0.005,0.995
hCoV-19/England/PHEC-Z305Z026/2021,B.1.617.2,B.1.617.2,0.83666664,0.025516678,0.0312084,0.12341666,0.0,1.0
hCoV-19/USA/FL-CDC-QDX22356722/2021,P.2,P.2,1.0,0.0032833302,0.0042488845,0.013333321,0.0,1.0
hCoV-19/Sweden/9397226904/2021,B.1.351,B.1.351,0.36666667,0.05325,0.062694676,0.21058333,0.015,0.985
hCoV-19/England/NEWC-1E47FF0/2021,AY.4,AY.4,0.6433333,0.042133342,0.051047593,0.17725003,0.0,1.0
hCoV-19/Botswana/R22B8_BHP_AAB83548/2021,B.1.351,A.23.1,0.22,0.07333333,0.0772951,0.29691666,0.56,0.43999999999999995
hCoV-19/Germany/BY-RKI-I-246671/2021,B.1.617.2,B.1.617.2,0.62666667,0.047733337,0.05791307,0.2134167,0.0,1.0
hCoV-19/England/NEWC-1E5061D/2021,AY.4,B.1.617.2,0.48666668,0.043,0.050943326,0.20024997,0.455,0.5449999999999999
hCoV-19/England/ALDP-10B70AB/2021,B.1.1.7,B.1.1.7,0.94,0.039516665,0.02966232,0.11675,0.0,1.0
hCoV-19/England/QEUH-18D000E/2021,AY.4,AY.4,0.69,0.03543333,0.040209506,0.16350001,0.0,1.0
hCoV-19/USA/CA-Curative-342353479130/2021,P.1,P.1,0.32666665,0.10619999,0.09871001,0.34375,0.44,0.56
hCoV-19/England/OXON-F52CB1/2021,B.1.1.7,B.1.1.7,1.0,4.999995e-05,0.00040517448,0.0,0.0,1.0
hCoV-19/USA/IL-CDC-ASC210236659/2021,B.1.621,B.1.621,0.8233333,0.030066667,0.037665192,0.13349998,0.0,1.0
hCoV-19/USA/CT-Yale-6163/2021,B.1.621,B.1.621,0.9866667,0.013433334,0.017515682,0.05675,0.0,1.0
hCoV-19/India/MH-IGIB-NIV-INSACOG-GSEQ-1972/2021,B.1.617.1,B.1.617.1,0.9166667,0.02405,0.031645425,0.12008333,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-5076/2021,B.1.617.2,B.1.617.2,1.0,3.33333e-05,0.00033166225,0.0,0.0,1.0
hCoV-19/Sweden/DC107770601/2021,B.1.1.7,B.1.1.7,0.54333335,0.048066672,0.059509814,0.22366664,0.0,1.0
hCoV-19/England/ALDP-1DBF5C5/2021,AY.4,AY.4,0.41,0.098850004,0.12058357,0.45099998,0.015,0.985
hCoV-19/England/ALDP-1AFAF0F/2021,B.1.617.2,AY.4,0.2,0.038399998,0.04341555,0.18683332,0.105,0.895
hCoV-19/England/ALDP-2DABEEC/2021,BA.1,BA.1,1.0,0.006599995,0.008672816,0.026749969,0.0,1.0
hCoV-19/England/ALDP-1EFD0D8/2021,AY.4,AY.4,0.70666665,0.07068335,0.03958175,0.14674997,0.0,1.0
hCoV-19/India/MH-ACTREC-146/2021,B.1.617.1,B.1.1.7,0.33,0.042499997,0.04581532,0.17341664,0.22,0.78
hCoV-19/Scotland/QEUH-1CF8FC3/2021,B.1.617.2,B.1.617.2,0.64,0.045216665,0.051941182,0.20708334,0.0,1.0
hCoV-19/USA/WA-Altius-ALTCOV-QJAWUTYYPO3XUEDH/2021,B.1.429,B.1.621,0.59,0.06936666,0.07963929,0.29366666,0.085,0.915
hCoV-19/Australia/NSW-ICPMR-5155/2021,B.1.617.2,B.1.617.2,1.0,0.0001999998,0.00079162203,0.0033333302,0.0,1.0
hCoV-19/Scotland/QEUH-1C67026/2021,AY.4,B.1.617.2,0.51,0.04676666,0.053040195,0.21674997,0.215,0.785
hCoV-19/USA/TN-CDC-ASC210131815/2021,B.1.617.2,B.1.617.2,0.6533333,0.04548335,0.05025897,0.18374997,0.0,1.0
hCoV-19/Brazil/RJ-LNN03148/2021,P.1,P.1,1.0,0.0037666631,0.004233592,0.013333321,0.0,1.0
hCoV-19/Germany/BY-RKI-I-135020/2021,B.1.351,B.1.351,0.44,0.053266663,0.056112982,0.22699997,0.01,0.99
hCoV-19/Colombia/ATL-UCCSMR-VG006/2021,B.1.621,B.1.351,0.20666666,0.04285,0.049935445,0.20674999,0.285,0.7150000000000001
hCoV-19/SouthKorea/KDCA13467/2021,B.1.617.2,B.1.429,0.47333333,0.055166665,0.068659835,0.27000004,0.005,0.995
hCoV-19/England/MILK-1C5CD2D/2021,AY.4,AY.4,1.0,0.0018999982,0.0027590229,0.00999999,0.0,1.0
hCoV-19/Germany/SN-RKI-I-254779/2021,AY.4,B.1.617.2,0.4,0.03585,0.04489877,0.16691664,0.33,0.6699999999999999
hCoV-19/Switzerland/GE-HUG-35125853/2021,B.1.617.2,B.1.617.2,0.31666666,0.035783336,0.04267653,0.16666667,0.175,0.825
hCoV-19/USA/HI-TAMC_556/2021,B.1.621,B.1.621,0.51666665,0.04605,0.058605082,0.22,0.065,0.935
hCoV-19/England/MILK-165E037/2021,AY.4,AY.4,0.8833333,0.05875001,0.03475274,0.11683333,0.0,1.0
hCoV-19/USA/RI-CDC-LC0061948/2021,B.1.526,B.1.621,0.29666665,0.082283325,0.069495,0.25341666,0.63,0.37
hCoV-19/Peru/AMA-INS-1596/2021,C.37,C.37,0.33333334,0.064766675,0.056274563,0.22341667,0.005,0.995
hCoV-19/Canada/ON-PHL-21-27528-v2/2021,B.1.621,B.1.621,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Wales/PHWC-PYWRGP/2021,AY.4,B.1.617.2,0.23666666,0.031966668,0.037400104,0.14024998,0.35,0.65
hCoV-19/England/QEUH-27248C5/2021,B.1.617.2,AY.4,0.45333335,0.06978332,0.05851218,0.20699996,0.005,0.995
hCoV-19/England/ALDP-1E5627D/2021,B.1.617.2,B.1.617.2,0.36333334,0.05081666,0.054907374,0.21024996,0.39,0.61
hCoV-19/USA/CA-SEARCH-10374/2021,B.1.427,B.1.427,0.97333336,0.009916671,0.01217894,0.04666668,0.0,1.0
hCoV-19/England/ALDP-168A67C/2021,AY.4,AY.4,0.83,0.06256666,0.07746337,0.29041666,0.0,1.0
hCoV-19/USA/TX-CDC-QDX25284152/2021,B.1.526,B.1.526,0.93333334,0.01744999,0.019866992,0.07675004,0.0,1.0
hCoV-19/Belgium/rega-8565/2021,B.1.617.1,B.1.617.1,0.98,0.02668335,0.024487136,0.09333336,0.0,1.0
hCoV-19/England/NEWC-1EE3E17/2021,AY.4,AY.4,0.83666664,0.02631667,0.032592494,0.11683333,0.0,1.0
hCoV-19/England/PLYM-1F879E6/2021,AY.4,AY.4,1.0,0.0025666642,0.003766958,0.010083318,0.0,1.0
hCoV-19/USA/WA-CDC-UW21052443758/2021,B.1.351,B.1.427,0.21666667,0.1084,0.1287956,0.34358335,0.33,0.6699999999999999
hCoV-19/Ecuador/NIC-INSPI-315001/2021,B.1.526,B.1.526,0.56666666,0.054366663,0.0673902,0.25724998,0.0,1.0
hCoV-19/England/NEWC-20C9D60/2021,AY.4,AY.4,0.7133333,0.04611669,0.033858195,0.13333333,0.0,1.0
hCoV-19/SouthAfrica/UFS-K018897-KRISP/2021,B.1.351,B.1.351,0.30333334,0.060450006,0.050058074,0.19033334,0.04,0.96
hCoV-19/England/ALDP-1AFEE4A/2021,AY.4,AY.4,0.88666666,0.031300005,0.035593245,0.12674999,0.0,1.0
hCoV-19/USA/TX-DSHS-5966/2021,C.37,C.37,0.93666667,0.111099996,0.15338007,0.48000002,0.0,1.0
hCoV-19/Scotland/QEUH-18BE622/2021,AY.4,AY.4,0.68333334,0.068966664,0.063108645,0.24341667,0.0,1.0
hCoV-19/England/ALDP-201A489/2021,AY.4,AY.4,0.78,0.049966663,0.060227863,0.22016668,0.0,1.0
hCoV-19/England/ALDP-19AD591/2021,AY.4,AY.4,1.0,0.0040333294,0.0036452368,0.013333321,0.0,1.0
hCoV-19/England/LOND-126EB91/2020,B.1.1.7,B.1.1.7,0.88666666,0.029199995,0.037291273,0.14666665,0.0,1.0
hCoV-19/England/HSLL-153F264/2021,B.1.617.1,B.1.617.1,0.9266667,0.018983327,0.02361025,0.08674997,0.0,1.0
hCoV-19/USA/NV-NSPHL-437331/2021,B.1.617.2,AY.4,0.38666666,0.03625,0.04363859,0.17033333,0.68,0.31999999999999995
hCoV-19/Mexico/MEX-INMEGEN-06-01-245/2021,C.37,BA.1,0.46333334,0.064166665,0.07063835,0.2573333,0.0,1.0
hCoV-19/England/BRBR-1C733D3/2021,AY.4,AY.4,0.65,0.07568332,0.07456943,0.297,0.025,0.975
hCoV-19/Italy/LIG-186060857/2021,P.1,P.1,0.91333336,0.020083344,0.025525454,0.10350001,0.0,1.0
hCoV-19/England/QEUH-165D8A9/2021,AY.4,AY.4,0.33,0.05756666,0.06994557,0.26025,0.12,0.88
hCoV-19/SouthAfrica/VIDA-KRISP-K012413/2020,B.1.351,B.1.351,0.25,0.03585,0.044471808,0.17016664,0.275,0.725
hCoV-19/Belgium/rega-8494/2021,B.1.351,B.1.351,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/England/BRBR-272E8E9/2021,AY.4,AY.4,0.77,0.031000003,0.037841644,0.15008336,0.0,1.0
hCoV-19/England/QEUH-D8ED60/2020,B.1.1.7,B.1.1.7,1.0,8.333325e-05,0.00052041595,8.332729e-05,0.0,1.0
hCoV-19/Canada/MB-NML-94881/2021,B.1.526,B.1.526,1.0,0.006349998,0.015679417,0.050000012,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-1087/2021,B.1.617.2,B.1.617.2,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/England/MILK-201D583/2021,B.1.617.2,AY.4,0.43666667,0.036166668,0.045234196,0.19016668,0.415,0.585
hCoV-19/Denmark/DCGC-160999/2021,B.1.617.2,B.1.617.2,0.9033333,0.032666665,0.038238883,0.14374995,0.0,1.0
hCoV-19/England/NEWC-202E09D/2021,AY.4,B.1.617.2,0.48333332,0.034666665,0.04324478,0.16366664,0.55,0.44999999999999996
hCoV-19/Denmark/DCGC-146882/2021,B.1.617.2,B.1.617.2,0.9166667,0.036116682,0.028343722,0.11341667,0.0,1.0
hCoV-19/England/ALDP-12C3EBF/2021,B.1.1.7,B.1.1.7,1.0,0.0002666664,0.0009043098,0.0033333302,0.0,1.0
hCoV-19/USA/NY-NYCPHL-004581/2021,B.1.525,B.1.525,0.88666666,0.037133336,0.045571,0.16683334,0.0,1.0
hCoV-19/Denmark/DCGC-169032/2021,B.1.617.2,B.1.617.2,0.71666664,0.04720002,0.03760668,0.14008331,0.0,1.0
hCoV-19/USA/LA-BIE-LSUH001145/2021,B.1.617.2,B.1.617.2,0.45666668,0.03686667,0.045088504,0.16674995,0.095,0.905
hCoV-19/Canada/ABPHL-06989/2021,B.1.1.7,B.1.1.7,0.99333334,0.0076499945,0.008301921,0.030083358,0.0,1.0
hCoV-19/Canada/ABPHL-04277/2020,B.1.427,B.1.526,0.18666667,0.054616667,0.06052129,0.22350001,0.545,0.45499999999999996
hCoV-19/USA/WA-UW-21042029645/2021,B.1.429,B.1.429,0.99666667,0.0030166637,0.0036450464,0.013333321,0.0,1.0
hCoV-19/Philippines/PH-PGC-07631/2021,P.3,B.1.427,0.19333333,0.067266665,0.049064584,0.17341667,0.69,0.31000000000000005
hCoV-19/Norway/19114/2021,AY.4,B.1.617.2,0.46,0.0496,0.05440579,0.20358333,0.005,0.995
hCoV-19/Netherlands/NH-RIVM-16869/2021,P.2,P.2,1.0,0.012683329,0.0153141115,0.050000012,0.0,1.0
hCoV-19/SouthAfrica/KRISP-K008571/2021,B.1.351,B.1.617.1,0.35666665,0.06978332,0.045762915,0.18016665,0.12,0.88
hCoV-19/England/OXON-F474B7/2020,B.1.1.7,B.1.1.7,1.0,0.00064999936,0.0015164821,0.0034166574,0.0,1.0
hCoV-19/England/CAMC-FB1667/2021,B.1.1.7,B.1.1.7,1.0,0.00056666613,0.0014185269,0.0033333302,0.0,1.0
hCoV-19/Mexico/MEX-INMEGEN-05-06-217/2021,B.1.621,B.1.621,0.31666666,0.059949998,0.074265644,0.28041667,0.1,0.9
hCoV-19/England/ALDP-1FCA158/2021,AY.4,AY.4,0.74333334,0.04208333,0.04099279,0.17341667,0.0,1.0
hCoV-19/England/NEWC-1E4180A/2021,AY.4,AY.4,0.7266667,0.051699996,0.06538277,0.2503333,0.0,1.0
hCoV-19/England/QEUH-13A92C1/2021,B.1.1.7,B.1.1.7,1.0,0.002433331,0.003616471,0.013333321,0.0,1.0
hCoV-19/England/MILK-1D2CE13/2021,AY.4,AY.4,0.67,0.053583328,0.057007734,0.20358336,0.0,1.0
hCoV-19/France/OCC-HCL021118402701/2021,C.37,C.37,0.99,0.013899999,0.015426209,0.060000002,0.0,1.0
hCoV-19/England/CAMC-130EB56/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-1C5B7F3/2021,B.1.617.2,AY.4,0.56333333,0.043666665,0.042181667,0.1534167,0.235,0.765
hCoV-19/Canada/AB-ABPHL-16191/2021,A.23.1,A.23.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/SouthAfrica/KRISP-K006804/2020,B.1.351,B.1.351,0.7,0.041816663,0.051859528,0.18349999,0.0,1.0
hCoV-19/Spain/AS-232173840/2021,B.1.1.7,B.1.1.7,0.26666668,0.027233334,0.033511836,0.13341667,0.015,0.985
hCoV-19/England/QEUH-136E617/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-1E4453D/2021,AY.4,AY.4.2,0.66,0.2597,0.2562981,0.7703333,0.525,0.475
hCoV-19/England/MILK-1AF3D93/2021,AY.4,AY.4,0.9066667,0.025133349,0.028550075,0.11341667,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_01734/2021,B.1.525,B.1.525,0.7366667,0.07748334,0.110917725,0.4305833,0.0,1.0
hCoV-19/England/HSLL-16721EF/2021,AY.4,B.1.617.2,0.46333334,0.033599995,0.03859152,0.15,0.04,0.96
hCoV-19/England/MILK-13B5E55/2021,B.1.1.7,B.1.1.7,0.91,0.021383323,0.020400427,0.07683331,0.0,1.0
hCoV-19/England/PHEC-R304R740/2021,B.1.617.2,B.1.617.2,0.7,0.035383333,0.044121016,0.17000002,0.0,1.0
hCoV-19/England/ALDP-10910F2/2021,B.1.1.7,B.1.1.7,0.99333334,0.004233329,0.0052993656,0.016749978,0.0,1.0
hCoV-19/Sweden/01_SE100_21CS508439/2021,B.1.617.2,B.1.617.2,0.76,0.03246666,0.03963158,0.15341663,0.0,1.0
hCoV-19/England/QEUH-1A0ECA7/2021,AY.4,AY.4,0.75333333,0.0589,0.055632714,0.22683334,0.0,1.0
hCoV-19/USA/SC-CDC-QDX25952308/2021,P.1,P.1,0.9266667,0.020749995,0.02621428,0.103333294,0.0,1.0
hCoV-19/USA/CA-CDC-2-3926259/2021,B.1.427,B.1.427,0.9,0.030149994,0.032881062,0.12674999,0.0,1.0
hCoV-19/England/NEWC-1DA7302/2021,AY.4,AY.4,0.35666665,0.030500002,0.038305786,0.1435,0.475,0.525
hCoV-19/England/MILK-1CFB397/2021,AY.4,AY.4,0.7633333,0.047583338,0.046957944,0.16083336,0.0,1.0
hCoV-19/England/NEWC-20D00C7/2021,AY.4,AY.4,0.47,0.062149998,0.068890974,0.24691665,0.045,0.955
hCoV-19/England/ALDP-1960A13/2021,AY.4,AY.4,0.81666666,0.032233328,0.038891815,0.1468333,0.0,1.0
hCoV-19/England/ALDP-12AB8EC/2021,B.1.1.7,B.1.1.7,1.0,0.0001666665,0.0007264825,0.0033333302,0.0,1.0
hCoV-19/England/ALDP-1EEB2C8/2021,B.1.617.2,AY.4,0.5733333,0.031916667,0.040159263,0.15708333,0.005,0.995
hCoV-19/England/MILK-1CFC123/2021,AY.4,AY.4,0.79333335,0.04493332,0.043609425,0.1735,0.0,1.0
hCoV-19/England/ALDP-1DBF98D/2021,AY.4.2,AY.4.2,0.5833333,0.13841666,0.102334656,0.39674997,0.36,0.64
hCoV-19/England/NEWC-1EDA305/2021,AY.4,B.1.1.7,0.21666667,0.03353333,0.0337998,0.13,0.02,0.98
hCoV-19/USA/CA-CDC-FG-038818/2021,P.1,P.1,0.73333335,0.053500004,0.058066092,0.22675002,0.0,1.0
hCoV-19/USA/AZ-ASU7460/2021,P.1,B.1.351,0.29666665,0.05155,0.06410484,0.24691664,0.19,0.81
hCoV-19/Germany/NI-RKI-I-148917/2021,B.1.351,B.1.351,0.9166667,0.055433348,0.05481211,0.22024995,0.0,1.0
hCoV-19/USA/MN-MDH-13149/2021,B.1.617.2,AY.4.2,0.48666668,0.12825,0.116082676,0.44049996,0.475,0.525
hCoV-19/England/ALDP-1306945/2021,B.1.1.7,B.1.1.7,1.0,0.0001333332,0.0006531967,0.0033333302,0.0,1.0
hCoV-19/England/PLYM-20BF86C/2021,B.1.617.2,AY.4,0.29333332,0.031866666,0.03942558,0.16008332,0.235,0.765
hCoV-19/Spain/CL-COV06549/2021,B.1.351,B.1.351,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/USA/WV-CDC-ASC210126794/2021,B.1.617.2,B.1.617.1,0.26,0.035266668,0.039649505,0.15674998,0.125,0.875
hCoV-19/USA/FL-CDC-STM-000008839/2021,P.2,P.2,0.9533333,0.027283318,0.026556809,0.09350002,0.0,1.0
hCoV-19/USA/TX-CDC-QDX26343349/2021,C.37,C.37,0.91333336,0.046883322,0.06454292,0.23699999,0.0,1.0
hCoV-19/England/ALDP-1DC02D9/2021,AY.4,AY.4,0.63,0.03795,0.04000233,0.16016668,0.0,1.0
hCoV-19/Switzerland/VD-CHUV-GEN5563/2021,B.1.617.2,B.1.617.2,0.75,0.03743333,0.03411093,0.13024998,0.0,1.0
hCoV-19/USA/CA-LACPHL-AF01435/2021,P.1,BA.1,0.31,0.05003333,0.055328313,0.20375,0.55,0.44999999999999996
hCoV-19/Denmark/DCGC-173423/2021,B.1.617.2,B.1.617.2,0.8433333,0.076466665,0.095849015,0.34675002,0.005,0.995
hCoV-19/USA/MD-MDH-1383/2021,B.1.525,B.1.525,0.9533333,0.013083338,0.015109596,0.05675,0.0,1.0
hCoV-19/England/MILK-13151B4/2021,B.1.1.7,B.1.1.7,0.96666664,0.016200038,0.009483967,0.03675002,0.0,1.0
hCoV-19/England/ALDP-114F13B/2021,B.1.1.7,B.1.1.7,0.91,0.023683328,0.027345316,0.10349995,0.0,1.0
hCoV-19/Israel/CVL-4895/2021,B.1.1.7,B.1.1.7,0.9033333,0.024666669,0.030955002,0.12024999,0.0,1.0
hCoV-19/England/MILK-1305964/2021,B.1.1.7,B.1.1.7,0.95,0.03451665,0.022241047,0.08016664,0.0,1.0
hCoV-19/England/MILK-2D8BFA3/2021,BA.1,BA.1,0.9,0.04113333,0.046063963,0.16349995,0.0,1.0
hCoV-19/England/ALDP-1AFAE20/2021,AY.4,AY.4,0.39,0.06741667,0.07952287,0.29691666,0.015,0.985
hCoV-19/England/MILK-1CFB0CD/2021,AY.4,AY.4,0.7266667,0.063766666,0.07971362,0.30683333,0.0,1.0
hCoV-19/Spain/CT-HUGTiPM019PP9D10/2021,B.1.621,B.1.351,0.27,0.047783338,0.035889924,0.14008331,0.095,0.905
hCoV-19/England/BRBR-20424F1/2021,AY.4,AY.4,0.85333335,0.045216657,0.03828269,0.14008331,0.0,1.0
